produto;marca;loja;data;quantidade;valor
smart TV;Samsung;Analia Franco;7/10/2023;11;2879.99
smart TV;LG;Eldorado;7/10/2023;1;2500.0
smart TV;Samsung;Eldorado;7/10/2023;12;2879.99
notebook;Acer;Ibirapuera;7/10/2023;9;3440.78
notebook;Asus;Ibirapuera;7/10/2023;7;3250.87
notebook;Acer;Analia Franco;7/10/2023;27;3440.78
notebook;Asus;Analia Franco;7/10/2023;24;3250.87
notebook;Acer;Eldorado;7/10/2023;26;3440.78
notebook;Asus;Eldorado;7/10/2023;15;3250.87
geladeira;Brastemp;Ibirapuera;7/10/2023;29;4500
geladeira;Electrolux;Ibirapuera;7/10/2023;13;5000
geladeira;Brastemp;Analia Franco;7/10/2023;27;4500
geladeira;Electrolux;Analia Franco;7/10/2023;2;5000
geladeira;Brastemp;Eldorado;7/10/2023;18;4500
geladeira;Electrolux;Eldorado;7/10/2023;15;5000
lavadora;LG;Ibirapuera;7/10/2023;1;3800
lavadora;Brastemp;Ibirapuera;7/10/2023;18;2306
lavadora;LG;Analia Franco;7/10/2023;5;3800
lavadora;Brastemp;Analia Franco;7/10/2023;29;2306
lavadora;LG;Eldorado;7/10/2023;10;3800
lavadora;Brastemp;Eldorado;7/10/2023;10;2306
console;Sony;Ibirapuera;7/10/2023;11;3500
console;Nintendo;Ibirapuera;7/10/2023;13;2000
console;Sony;Analia Franco;7/10/2023;20;3500
console;Nintendo;Analia Franco;7/10/2023;19;2000
console;Sony;Eldorado;7/10/2023;21;3500
console;Nintendo;Eldorado;7/10/2023;26;2000
smartphone;Samsung;Ibirapuera;3/5/2023;1;1879.99
smartphone;Xiaomi;Ibirapuera;3/5/2023;28;1650.48
smartphone;Samsung;Analia Franco;3/5/2023;11;1879.99
smartphone;Xiaomi;Analia Franco;3/5/2023;19;1650.48
smartphone;Samsung;Eldorado;3/5/2023;29;1879.99
smartphone;Xiaomi;Eldorado;3/5/2023;23;1650.48
smart TV;LG;Ibirapuera;3/5/2023;12;2500.0
smart TV;Samsung;Ibirapuera;3/5/2023;6;2879.99
smart TV;LG;Analia Franco;3/5/2023;16;2500.0
smart TV;Samsung;Analia Franco;3/5/2023;3;2879.99
smart TV;LG;Eldorado;3/5/2023;9;2500.0
smart TV;Samsung;Eldorado;3/5/2023;18;2879.99
notebook;Acer;Ibirapuera;3/5/2023;9;3440.78
notebook;Asus;Ibirapuera;3/5/2023;23;3250.87
notebook;Acer;Analia Franco;3/5/2023;5;3440.78
notebook;Asus;Analia Franco;3/5/2023;13;3250.87
notebook;Acer;Eldorado;3/5/2023;18;3440.78
notebook;Asus;Eldorado;3/5/2023;23;3250.87
geladeira;Brastemp;Ibirapuera;3/5/2023;15;4500
geladeira;Electrolux;Ibirapuera;3/5/2023;3;5000
geladeira;Brastemp;Analia Franco;3/5/2023;6;4500
geladeira;Electrolux;Analia Franco;3/5/2023;14;5000
geladeira;Brastemp;Eldorado;3/5/2023;27;4500
geladeira;Electrolux;Eldorado;3/5/2023;30;5000
lavadora;LG;Ibirapuera;3/5/2023;3;3800
lavadora;Brastemp;Ibirapuera;3/5/2023;14;2306
lavadora;LG;Analia Franco;3/5/2023;9;3800
lavadora;Brastemp;Analia Franco;3/5/2023;8;2306
lavadora;LG;Eldorado;3/5/2023;1;3800
lavadora;Brastemp;Eldorado;3/5/2023;29;2306
console;Sony;Ibirapuera;3/5/2023;2;3500
console;Nintendo;Ibirapuera;3/5/2023;20;2000
console;Sony;Analia Franco;3/5/2023;15;3500
console;Nintendo;Analia Franco;3/5/2023;30;2000
console;Sony;Eldorado;3/5/2023;12;3500
console;Nintendo;Eldorado;3/5/2023;9;2000
smartphone;Samsung;Ibirapuera;14/6/2023;11;1879.99
smartphone;Xiaomi;Ibirapuera;14/6/2023;3;1650.48
smartphone;Samsung;Analia Franco;14/6/2023;6;1879.99
smartphone;Xiaomi;Analia Franco;14/6/2023;29;1650.48
smartphone;Samsung;Eldorado;14/6/2023;13;1879.99
smartphone;Xiaomi;Eldorado;14/6/2023;10;1650.48
smart TV;LG;Ibirapuera;14/6/2023;5;2500.0
smart TV;Samsung;Ibirapuera;14/6/2023;14;2879.99
smart TV;LG;Analia Franco;14/6/2023;24;2500.0
smart TV;Samsung;Analia Franco;14/6/2023;5;2879.99
smart TV;LG;Eldorado;14/6/2023;9;2500.0
smart TV;Samsung;Eldorado;14/6/2023;3;2879.99
notebook;Acer;Ibirapuera;14/6/2023;18;3440.78
notebook;Asus;Ibirapuera;14/6/2023;11;3250.87
notebook;Acer;Analia Franco;14/6/2023;12;3440.78
notebook;Asus;Analia Franco;14/6/2023;22;3250.87
notebook;Acer;Eldorado;14/6/2023;30;3440.78
notebook;Asus;Eldorado;14/6/2023;20;3250.87
geladeira;Brastemp;Ibirapuera;14/6/2023;23;4500
geladeira;Electrolux;Ibirapuera;14/6/2023;19;5000
geladeira;Brastemp;Analia Franco;14/6/2023;5;4500
geladeira;Electrolux;Analia Franco;14/6/2023;13;5000
geladeira;Brastemp;Eldorado;14/6/2023;9;4500
geladeira;Electrolux;Eldorado;14/6/2023;15;5000
lavadora;LG;Ibirapuera;14/6/2023;23;3800
lavadora;Brastemp;Ibirapuera;14/6/2023;11;2306
lavadora;LG;Analia Franco;14/6/2023;7;3800
lavadora;Brastemp;Analia Franco;14/6/2023;30;2306
lavadora;LG;Eldorado;14/6/2023;8;3800
lavadora;Brastemp;Eldorado;14/6/2023;10;2306
console;Sony;Ibirapuera;14/6/2023;15;3500
console;Nintendo;Ibirapuera;14/6/2023;17;2000
console;Sony;Analia Franco;14/6/2023;25;3500
console;Nintendo;Analia Franco;14/6/2023;25;2000
console;Sony;Eldorado;14/6/2023;12;3500
console;Nintendo;Eldorado;14/6/2023;5;2000
smartphone;Samsung;Ibirapuera;16/8/2023;14;1879.99
smartphone;Xiaomi;Ibirapuera;16/8/2023;10;1650.48
smartphone;Samsung;Analia Franco;16/8/2023;1;1879.99
smartphone;Xiaomi;Analia Franco;16/8/2023;1;1650.48
smartphone;Samsung;Eldorado;16/8/2023;15;1879.99
smartphone;Xiaomi;Eldorado;16/8/2023;6;1650.48
smart TV;LG;Ibirapuera;16/8/2023;25;2500.0
smart TV;Samsung;Ibirapuera;16/8/2023;7;2879.99
smart TV;LG;Analia Franco;16/8/2023;11;2500.0
smart TV;Samsung;Analia Franco;16/8/2023;23;2879.99
smart TV;LG;Eldorado;16/8/2023;28;2500.0
smart TV;Samsung;Eldorado;16/8/2023;27;2879.99
notebook;Acer;Ibirapuera;16/8/2023;3;3440.78
notebook;Asus;Ibirapuera;16/8/2023;10;3250.87
notebook;Acer;Analia Franco;16/8/2023;19;3440.78
notebook;Asus;Analia Franco;16/8/2023;2;3250.87
notebook;Acer;Eldorado;16/8/2023;11;3440.78
notebook;Asus;Eldorado;16/8/2023;26;3250.87
geladeira;Brastemp;Ibirapuera;16/8/2023;20;4500
geladeira;Electrolux;Ibirapuera;16/8/2023;18;5000
geladeira;Brastemp;Analia Franco;16/8/2023;7;4500
geladeira;Electrolux;Analia Franco;16/8/2023;20;5000
geladeira;Brastemp;Eldorado;16/8/2023;11;4500
geladeira;Electrolux;Eldorado;16/8/2023;5;5000
lavadora;LG;Ibirapuera;16/8/2023;1;3800
lavadora;Brastemp;Ibirapuera;16/8/2023;9;2306
lavadora;LG;Analia Franco;16/8/2023;6;3800
lavadora;Brastemp;Analia Franco;16/8/2023;7;2306
lavadora;LG;Eldorado;16/8/2023;2;3800
lavadora;Brastemp;Eldorado;16/8/2023;17;2306
console;Sony;Ibirapuera;16/8/2023;7;3500
console;Nintendo;Ibirapuera;16/8/2023;7;2000
console;Sony;Analia Franco;16/8/2023;24;3500
console;Nintendo;Analia Franco;16/8/2023;4;2000
console;Sony;Eldorado;16/8/2023;5;3500
console;Nintendo;Eldorado;16/8/2023;25;2000
smartphone;Samsung;Ibirapuera;11/6/2023;11;1879.99
smartphone;Xiaomi;Ibirapuera;11/6/2023;30;1650.48
smartphone;Samsung;Analia Franco;11/6/2023;30;1879.99
smartphone;Xiaomi;Analia Franco;11/6/2023;6;1650.48
smartphone;Samsung;Eldorado;11/6/2023;11;1879.99
smartphone;Xiaomi;Eldorado;11/6/2023;12;1650.48
smart TV;LG;Ibirapuera;11/6/2023;26;2500.0
smart TV;Samsung;Ibirapuera;11/6/2023;15;2879.99
smart TV;LG;Analia Franco;11/6/2023;13;2500.0
smart TV;Samsung;Analia Franco;11/6/2023;8;2879.99
smart TV;LG;Eldorado;11/6/2023;10;2500.0
smart TV;Samsung;Eldorado;11/6/2023;21;2879.99
notebook;Acer;Ibirapuera;11/6/2023;23;3440.78
notebook;Asus;Ibirapuera;11/6/2023;10;3250.87
notebook;Acer;Analia Franco;11/6/2023;28;3440.78
notebook;Asus;Analia Franco;11/6/2023;16;3250.87
notebook;Acer;Eldorado;11/6/2023;19;3440.78
notebook;Asus;Eldorado;11/6/2023;22;3250.87
geladeira;Brastemp;Ibirapuera;11/6/2023;11;4500
geladeira;Electrolux;Ibirapuera;11/6/2023;3;5000
geladeira;Brastemp;Analia Franco;11/6/2023;29;4500
geladeira;Electrolux;Analia Franco;11/6/2023;28;5000
geladeira;Brastemp;Eldorado;11/6/2023;16;4500
geladeira;Electrolux;Eldorado;11/6/2023;8;5000
lavadora;LG;Ibirapuera;11/6/2023;12;3800
lavadora;Brastemp;Ibirapuera;11/6/2023;20;2306
lavadora;LG;Analia Franco;11/6/2023;9;3800
lavadora;Brastemp;Analia Franco;11/6/2023;28;2306
lavadora;LG;Eldorado;11/6/2023;7;3800
lavadora;Brastemp;Eldorado;11/6/2023;15;2306
console;Sony;Ibirapuera;11/6/2023;21;3500
console;Nintendo;Ibirapuera;11/6/2023;8;2000
console;Sony;Analia Franco;11/6/2023;7;3500
console;Nintendo;Analia Franco;11/6/2023;25;2000
console;Sony;Eldorado;11/6/2023;8;3500
console;Nintendo;Eldorado;11/6/2023;8;2000
smartphone;Samsung;Ibirapuera;3/7/2023;16;1879.99
smartphone;Xiaomi;Ibirapuera;3/7/2023;21;1650.48
smartphone;Samsung;Analia Franco;3/7/2023;28;1879.99
smartphone;Xiaomi;Analia Franco;3/7/2023;28;1650.48
smartphone;Samsung;Eldorado;3/7/2023;25;1879.99
smartphone;Xiaomi;Eldorado;3/7/2023;23;1650.48
smart TV;LG;Ibirapuera;3/7/2023;30;2500.0
smart TV;Samsung;Ibirapuera;3/7/2023;20;2879.99
smart TV;LG;Analia Franco;3/7/2023;25;2500.0
smart TV;Samsung;Analia Franco;3/7/2023;2;2879.99
smart TV;LG;Eldorado;3/7/2023;21;2500.0
smart TV;Samsung;Eldorado;3/7/2023;4;2879.99
notebook;Acer;Ibirapuera;3/7/2023;11;3440.78
notebook;Asus;Ibirapuera;3/7/2023;30;3250.87
notebook;Acer;Analia Franco;3/7/2023;3;3440.78
notebook;Asus;Analia Franco;3/7/2023;1;3250.87
notebook;Acer;Eldorado;3/7/2023;24;3440.78
notebook;Asus;Eldorado;3/7/2023;10;3250.87
geladeira;Brastemp;Ibirapuera;3/7/2023;4;4500
geladeira;Electrolux;Ibirapuera;3/7/2023;7;5000
geladeira;Brastemp;Analia Franco;3/7/2023;23;4500
geladeira;Electrolux;Analia Franco;3/7/2023;22;5000
geladeira;Brastemp;Eldorado;3/7/2023;23;4500
geladeira;Electrolux;Eldorado;3/7/2023;17;5000
lavadora;LG;Ibirapuera;3/7/2023;19;3800
lavadora;Brastemp;Ibirapuera;3/7/2023;5;2306
lavadora;LG;Analia Franco;3/7/2023;26;3800
lavadora;Brastemp;Analia Franco;3/7/2023;17;2306
lavadora;LG;Eldorado;3/7/2023;27;3800
lavadora;Brastemp;Eldorado;3/7/2023;10;2306
console;Sony;Ibirapuera;3/7/2023;30;3500
console;Nintendo;Ibirapuera;3/7/2023;29;2000
console;Sony;Analia Franco;3/7/2023;4;3500
console;Nintendo;Analia Franco;3/7/2023;1;2000
console;Sony;Eldorado;3/7/2023;7;3500
console;Nintendo;Eldorado;3/7/2023;23;2000
smartphone;Samsung;Ibirapuera;26/5/2023;6;1879.99
smartphone;Xiaomi;Ibirapuera;26/5/2023;2;1650.48
smartphone;Samsung;Analia Franco;26/5/2023;12;1879.99
smartphone;Xiaomi;Analia Franco;26/5/2023;16;1650.48
smartphone;Samsung;Eldorado;26/5/2023;4;1879.99
smartphone;Xiaomi;Eldorado;26/5/2023;13;1650.48
smart TV;LG;Ibirapuera;26/5/2023;26;2500.0
smart TV;Samsung;Ibirapuera;26/5/2023;29;2879.99
smart TV;LG;Analia Franco;26/5/2023;5;2500.0
smart TV;Samsung;Analia Franco;26/5/2023;6;2879.99
smart TV;LG;Eldorado;26/5/2023;24;2500.0
smart TV;Samsung;Eldorado;26/5/2023;27;2879.99
notebook;Acer;Ibirapuera;26/5/2023;1;3440.78
notebook;Asus;Ibirapuera;26/5/2023;18;3250.87
notebook;Acer;Analia Franco;26/5/2023;18;3440.78
notebook;Asus;Analia Franco;26/5/2023;3;3250.87
notebook;Acer;Eldorado;26/5/2023;13;3440.78
notebook;Asus;Eldorado;26/5/2023;1;3250.87
geladeira;Brastemp;Ibirapuera;26/5/2023;7;4500
geladeira;Electrolux;Ibirapuera;26/5/2023;3;5000
geladeira;Brastemp;Analia Franco;26/5/2023;27;4500
geladeira;Electrolux;Analia Franco;26/5/2023;17;5000
geladeira;Brastemp;Eldorado;26/5/2023;19;4500
geladeira;Electrolux;Eldorado;26/5/2023;1;5000
lavadora;LG;Ibirapuera;26/5/2023;11;3800
lavadora;Brastemp;Ibirapuera;26/5/2023;26;2306
lavadora;LG;Analia Franco;26/5/2023;13;3800
lavadora;Brastemp;Analia Franco;26/5/2023;17;2306
lavadora;LG;Eldorado;26/5/2023;9;3800
lavadora;Brastemp;Eldorado;26/5/2023;6;2306
console;Sony;Ibirapuera;26/5/2023;19;3500
console;Nintendo;Ibirapuera;26/5/2023;19;2000
console;Sony;Analia Franco;26/5/2023;6;3500
console;Nintendo;Analia Franco;26/5/2023;18;2000
console;Sony;Eldorado;26/5/2023;1;3500
console;Nintendo;Eldorado;26/5/2023;15;2000
smartphone;Samsung;Ibirapuera;19/6/2023;22;1879.99
smartphone;Xiaomi;Ibirapuera;19/6/2023;23;1650.48
smartphone;Samsung;Analia Franco;19/6/2023;18;1879.99
smartphone;Xiaomi;Analia Franco;19/6/2023;28;1650.48
smartphone;Samsung;Eldorado;19/6/2023;1;1879.99
smartphone;Xiaomi;Eldorado;19/6/2023;19;1650.48
smart TV;LG;Ibirapuera;19/6/2023;24;2500.0
smart TV;Samsung;Ibirapuera;19/6/2023;12;2879.99
smart TV;LG;Analia Franco;19/6/2023;11;2500.0
smart TV;Samsung;Analia Franco;19/6/2023;21;2879.99
smart TV;LG;Eldorado;19/6/2023;12;2500.0
smart TV;Samsung;Eldorado;19/6/2023;21;2879.99
notebook;Acer;Ibirapuera;19/6/2023;19;3440.78
notebook;Asus;Ibirapuera;19/6/2023;8;3250.87
notebook;Acer;Analia Franco;19/6/2023;11;3440.78
notebook;Asus;Analia Franco;19/6/2023;5;3250.87
notebook;Acer;Eldorado;19/6/2023;5;3440.78
notebook;Asus;Eldorado;19/6/2023;5;3250.87
geladeira;Brastemp;Ibirapuera;19/6/2023;5;4500
geladeira;Electrolux;Ibirapuera;19/6/2023;1;5000
geladeira;Brastemp;Analia Franco;19/6/2023;25;4500
geladeira;Electrolux;Analia Franco;19/6/2023;14;5000
geladeira;Brastemp;Eldorado;19/6/2023;29;4500
geladeira;Electrolux;Eldorado;19/6/2023;7;5000
lavadora;LG;Ibirapuera;19/6/2023;7;3800
lavadora;Brastemp;Ibirapuera;19/6/2023;2;2306
lavadora;LG;Analia Franco;19/6/2023;9;3800
lavadora;Brastemp;Analia Franco;19/6/2023;14;2306
lavadora;LG;Eldorado;19/6/2023;29;3800
lavadora;Brastemp;Eldorado;19/6/2023;17;2306
console;Sony;Ibirapuera;19/6/2023;11;3500
console;Nintendo;Ibirapuera;19/6/2023;3;2000
console;Sony;Analia Franco;19/6/2023;15;3500
console;Nintendo;Analia Franco;19/6/2023;13;2000
console;Sony;Eldorado;19/6/2023;18;3500
console;Nintendo;Eldorado;19/6/2023;17;2000
smartphone;Samsung;Ibirapuera;3/2/2023;21;1879.99
smartphone;Xiaomi;Ibirapuera;3/2/2023;26;1650.48
smartphone;Samsung;Analia Franco;3/2/2023;18;1879.99
smartphone;Xiaomi;Analia Franco;3/2/2023;17;1650.48
smartphone;Samsung;Eldorado;3/2/2023;30;1879.99
smartphone;Xiaomi;Eldorado;3/2/2023;29;1650.48
smart TV;LG;Ibirapuera;3/2/2023;24;2500.0
smart TV;Samsung;Ibirapuera;3/2/2023;22;2879.99
smart TV;LG;Analia Franco;3/2/2023;23;2500.0
smart TV;Samsung;Analia Franco;3/2/2023;26;2879.99
smart TV;LG;Eldorado;3/2/2023;3;2500.0
smart TV;Samsung;Eldorado;3/2/2023;15;2879.99
notebook;Acer;Ibirapuera;3/2/2023;16;3440.78
notebook;Asus;Ibirapuera;3/2/2023;11;3250.87
notebook;Acer;Analia Franco;3/2/2023;1;3440.78
notebook;Asus;Analia Franco;3/2/2023;15;3250.87
notebook;Acer;Eldorado;3/2/2023;19;3440.78
notebook;Asus;Eldorado;3/2/2023;1;3250.87
geladeira;Brastemp;Ibirapuera;3/2/2023;2;4500
geladeira;Electrolux;Ibirapuera;3/2/2023;16;5000
geladeira;Brastemp;Analia Franco;3/2/2023;17;4500
geladeira;Electrolux;Analia Franco;3/2/2023;2;5000
geladeira;Brastemp;Eldorado;3/2/2023;1;4500
geladeira;Electrolux;Eldorado;3/2/2023;9;5000
lavadora;LG;Ibirapuera;3/2/2023;27;3800
lavadora;Brastemp;Ibirapuera;3/2/2023;4;2306
lavadora;LG;Analia Franco;3/2/2023;20;3800
lavadora;Brastemp;Analia Franco;3/2/2023;20;2306
lavadora;LG;Eldorado;3/2/2023;19;3800
lavadora;Brastemp;Eldorado;3/2/2023;20;2306
console;Sony;Ibirapuera;3/2/2023;6;3500
console;Nintendo;Ibirapuera;3/2/2023;15;2000
console;Sony;Analia Franco;3/2/2023;12;3500
console;Nintendo;Analia Franco;3/2/2023;7;2000
console;Sony;Eldorado;3/2/2023;1;3500
console;Nintendo;Eldorado;3/2/2023;25;2000
smartphone;Samsung;Ibirapuera;13/11/2023;7;1879.99
smartphone;Xiaomi;Ibirapuera;13/11/2023;26;1650.48
smartphone;Samsung;Analia Franco;13/11/2023;15;1879.99
smartphone;Xiaomi;Analia Franco;13/11/2023;21;1650.48
smartphone;Samsung;Eldorado;13/11/2023;7;1879.99
smartphone;Xiaomi;Eldorado;13/11/2023;11;1650.48
smart TV;LG;Ibirapuera;13/11/2023;2;2500.0
smart TV;Samsung;Ibirapuera;13/11/2023;16;2879.99
smart TV;LG;Analia Franco;13/11/2023;9;2500.0
smart TV;Samsung;Analia Franco;13/11/2023;11;2879.99
smart TV;LG;Eldorado;13/11/2023;20;2500.0
smart TV;Samsung;Eldorado;13/11/2023;12;2879.99
notebook;Acer;Ibirapuera;13/11/2023;20;3440.78
notebook;Asus;Ibirapuera;13/11/2023;22;3250.87
notebook;Acer;Analia Franco;13/11/2023;5;3440.78
notebook;Asus;Analia Franco;13/11/2023;22;3250.87
notebook;Acer;Eldorado;13/11/2023;12;3440.78
notebook;Asus;Eldorado;13/11/2023;11;3250.87
geladeira;Brastemp;Ibirapuera;13/11/2023;30;4500
geladeira;Electrolux;Ibirapuera;13/11/2023;23;5000
geladeira;Brastemp;Analia Franco;13/11/2023;2;4500
geladeira;Electrolux;Analia Franco;13/11/2023;15;5000
geladeira;Brastemp;Eldorado;13/11/2023;24;4500
geladeira;Electrolux;Eldorado;13/11/2023;2;5000
lavadora;LG;Ibirapuera;13/11/2023;21;3800
lavadora;Brastemp;Ibirapuera;13/11/2023;15;2306
lavadora;LG;Analia Franco;13/11/2023;15;3800
lavadora;Brastemp;Analia Franco;13/11/2023;9;2306
lavadora;LG;Eldorado;13/11/2023;2;3800
lavadora;Brastemp;Eldorado;13/11/2023;2;2306
console;Sony;Ibirapuera;13/11/2023;26;3500
console;Nintendo;Ibirapuera;13/11/2023;26;2000
console;Sony;Analia Franco;13/11/2023;24;3500
console;Nintendo;Analia Franco;13/11/2023;27;2000
console;Sony;Eldorado;13/11/2023;17;3500
console;Nintendo;Eldorado;13/11/2023;12;2000
smartphone;Samsung;Ibirapuera;15/5/2023;4;1879.99
smartphone;Xiaomi;Ibirapuera;15/5/2023;4;1650.48
smartphone;Samsung;Analia Franco;15/5/2023;18;1879.99
smartphone;Xiaomi;Analia Franco;15/5/2023;11;1650.48
smartphone;Samsung;Eldorado;15/5/2023;12;1879.99
smartphone;Xiaomi;Eldorado;15/5/2023;6;1650.48
smart TV;LG;Ibirapuera;15/5/2023;4;2500.0
smart TV;Samsung;Ibirapuera;15/5/2023;21;2879.99
smart TV;LG;Analia Franco;15/5/2023;9;2500.0
smart TV;Samsung;Analia Franco;15/5/2023;17;2879.99
smart TV;LG;Eldorado;15/5/2023;15;2500.0
smart TV;Samsung;Eldorado;15/5/2023;12;2879.99
notebook;Acer;Ibirapuera;15/5/2023;26;3440.78
notebook;Asus;Ibirapuera;15/5/2023;1;3250.87
notebook;Acer;Analia Franco;15/5/2023;20;3440.78
notebook;Asus;Analia Franco;15/5/2023;20;3250.87
notebook;Acer;Eldorado;15/5/2023;24;3440.78
notebook;Asus;Eldorado;15/5/2023;23;3250.87
geladeira;Brastemp;Ibirapuera;15/5/2023;9;4500
geladeira;Electrolux;Ibirapuera;15/5/2023;14;5000
geladeira;Brastemp;Analia Franco;15/5/2023;3;4500
geladeira;Electrolux;Analia Franco;15/5/2023;19;5000
geladeira;Brastemp;Eldorado;15/5/2023;21;4500
geladeira;Electrolux;Eldorado;15/5/2023;21;5000
lavadora;LG;Ibirapuera;15/5/2023;14;3800
lavadora;Brastemp;Ibirapuera;15/5/2023;22;2306
lavadora;LG;Analia Franco;15/5/2023;11;3800
lavadora;Brastemp;Analia Franco;15/5/2023;12;2306
lavadora;LG;Eldorado;15/5/2023;29;3800
lavadora;Brastemp;Eldorado;15/5/2023;21;2306
console;Sony;Ibirapuera;15/5/2023;17;3500
console;Nintendo;Ibirapuera;15/5/2023;25;2000
console;Sony;Analia Franco;15/5/2023;16;3500
console;Nintendo;Analia Franco;15/5/2023;10;2000
console;Sony;Eldorado;15/5/2023;17;3500
console;Nintendo;Eldorado;15/5/2023;20;2000
smartphone;Samsung;Ibirapuera;5/5/2023;30;1879.99
smartphone;Xiaomi;Ibirapuera;5/5/2023;2;1650.48
smartphone;Samsung;Analia Franco;5/5/2023;25;1879.99
smartphone;Xiaomi;Analia Franco;5/5/2023;25;1650.48
smartphone;Samsung;Eldorado;5/5/2023;24;1879.99
smartphone;Xiaomi;Eldorado;5/5/2023;9;1650.48
smart TV;LG;Ibirapuera;5/5/2023;27;2500.0
smart TV;Samsung;Ibirapuera;5/5/2023;22;2879.99
smart TV;LG;Analia Franco;5/5/2023;1;2500.0
smart TV;Samsung;Analia Franco;5/5/2023;9;2879.99
smart TV;LG;Eldorado;5/5/2023;10;2500.0
smart TV;Samsung;Eldorado;5/5/2023;25;2879.99
notebook;Acer;Ibirapuera;5/5/2023;15;3440.78
notebook;Asus;Ibirapuera;5/5/2023;4;3250.87
notebook;Acer;Analia Franco;5/5/2023;12;3440.78
notebook;Asus;Analia Franco;5/5/2023;17;3250.87
notebook;Acer;Eldorado;5/5/2023;8;3440.78
notebook;Asus;Eldorado;5/5/2023;7;3250.87
geladeira;Brastemp;Ibirapuera;5/5/2023;13;4500
geladeira;Electrolux;Ibirapuera;5/5/2023;18;5000
geladeira;Brastemp;Analia Franco;5/5/2023;30;4500
geladeira;Electrolux;Analia Franco;5/5/2023;28;5000
geladeira;Brastemp;Eldorado;5/5/2023;22;4500
geladeira;Electrolux;Eldorado;5/5/2023;7;5000
lavadora;LG;Ibirapuera;5/5/2023;22;3800
lavadora;Brastemp;Ibirapuera;5/5/2023;2;2306
lavadora;LG;Analia Franco;5/5/2023;3;3800
lavadora;Brastemp;Analia Franco;5/5/2023;13;2306
lavadora;LG;Eldorado;5/5/2023;11;3800
lavadora;Brastemp;Eldorado;5/5/2023;26;2306
console;Sony;Ibirapuera;5/5/2023;18;3500
console;Nintendo;Ibirapuera;5/5/2023;3;2000
console;Sony;Analia Franco;5/5/2023;6;3500
console;Nintendo;Analia Franco;5/5/2023;6;2000
console;Sony;Eldorado;5/5/2023;23;3500
console;Nintendo;Eldorado;5/5/2023;18;2000
smartphone;Samsung;Ibirapuera;14/9/2023;16;1879.99
smartphone;Xiaomi;Ibirapuera;14/9/2023;13;1650.48
smartphone;Samsung;Analia Franco;14/9/2023;15;1879.99
smartphone;Xiaomi;Analia Franco;14/9/2023;30;1650.48
smartphone;Samsung;Eldorado;14/9/2023;3;1879.99
smartphone;Xiaomi;Eldorado;14/9/2023;18;1650.48
smart TV;LG;Ibirapuera;14/9/2023;12;2500.0
smart TV;Samsung;Ibirapuera;14/9/2023;21;2879.99
smart TV;LG;Analia Franco;14/9/2023;17;2500.0
smart TV;Samsung;Analia Franco;14/9/2023;14;2879.99
smart TV;LG;Eldorado;14/9/2023;28;2500.0
smart TV;Samsung;Eldorado;14/9/2023;7;2879.99
notebook;Acer;Ibirapuera;14/9/2023;21;3440.78
notebook;Asus;Ibirapuera;14/9/2023;17;3250.87
notebook;Acer;Analia Franco;14/9/2023;6;3440.78
notebook;Asus;Analia Franco;14/9/2023;8;3250.87
notebook;Acer;Eldorado;14/9/2023;2;3440.78
notebook;Asus;Eldorado;14/9/2023;20;3250.87
geladeira;Brastemp;Ibirapuera;14/9/2023;25;4500
geladeira;Electrolux;Ibirapuera;14/9/2023;28;5000
geladeira;Brastemp;Analia Franco;14/9/2023;15;4500
geladeira;Electrolux;Analia Franco;14/9/2023;17;5000
geladeira;Brastemp;Eldorado;14/9/2023;30;4500
geladeira;Electrolux;Eldorado;14/9/2023;30;5000
lavadora;LG;Ibirapuera;14/9/2023;8;3800
lavadora;Brastemp;Ibirapuera;14/9/2023;29;2306
lavadora;LG;Analia Franco;14/9/2023;12;3800
lavadora;Brastemp;Analia Franco;14/9/2023;30;2306
lavadora;LG;Eldorado;14/9/2023;28;3800
lavadora;Brastemp;Eldorado;14/9/2023;29;2306
console;Sony;Ibirapuera;14/9/2023;8;3500
console;Nintendo;Ibirapuera;14/9/2023;24;2000
console;Sony;Analia Franco;14/9/2023;17;3500
console;Nintendo;Analia Franco;14/9/2023;23;2000
console;Sony;Eldorado;14/9/2023;6;3500
console;Nintendo;Eldorado;14/9/2023;7;2000
smartphone;Samsung;Ibirapuera;30/10/2023;13;1879.99
smartphone;Xiaomi;Ibirapuera;30/10/2023;14;1650.48
smartphone;Samsung;Analia Franco;30/10/2023;8;1879.99
smartphone;Xiaomi;Analia Franco;30/10/2023;8;1650.48
smartphone;Samsung;Eldorado;30/10/2023;27;1879.99
smartphone;Xiaomi;Eldorado;30/10/2023;22;1650.48
smart TV;LG;Ibirapuera;30/10/2023;5;2500.0
smart TV;Samsung;Ibirapuera;30/10/2023;15;2879.99
smart TV;LG;Analia Franco;30/10/2023;23;2500.0
smart TV;Samsung;Analia Franco;30/10/2023;16;2879.99
smart TV;LG;Eldorado;30/10/2023;21;2500.0
smart TV;Samsung;Eldorado;30/10/2023;24;2879.99
notebook;Acer;Ibirapuera;30/10/2023;14;3440.78
notebook;Asus;Ibirapuera;30/10/2023;23;3250.87
notebook;Acer;Analia Franco;30/10/2023;2;3440.78
notebook;Asus;Analia Franco;30/10/2023;5;3250.87
notebook;Acer;Eldorado;30/10/2023;20;3440.78
notebook;Asus;Eldorado;30/10/2023;27;3250.87
